A	B	C	D	E	F	G
0.283775666	-1.587048465	-0.489018424	3.025928464	3.264557446	13.58691926	5.072360588
-0.126269077	-1.831903856	-1.810079121	3.127893744	0.529022155	12.31453874	5.275339394
0.981363613	3.449163948	10.87896838	10.86591675	5.253318335	23.66532467	4.236061021
-0.011348871	0.786484199	3.245793217	7.105849556	4.605387899	14.9596968	3.017550508
0.680484284	5.308889451	14.05680879	13.85311467	3.8435748	21.92929599	2.816539365
2.974275107	3.304115902	14.76146683	10.9107761	5.379550698	27.88259287	3.849374638
-1.409678439	1.8107003	3.322054145	9.191947169	5.319122369	18.31317259	3.867508175
0.547832805	-1.38463546	0.172526098	3.730907357	0.936776865	16.8328685	7.840561459
1.459865034	2.937525262	10.22036769	10.54594407	0.422987645	20.66718164	4.04680824
0.70031529	1.360579115	6.449039479	8.410709993	3.088316203	25.62784817	7.958097659
2.82205798	3.265179109	14.67539011	11.21654329	3.912292547	23.89479931	1.35199845
3.464122635	3.09667111	15.30200318	10.79067893	2.564371889	28.8945247	5.5331625
1.285059904	4.731532936	14.63068886	12.780423	7.12115748	27.4231096	3.599433492
0.864814214	1.896946049	6.199418434	9.141930013	5.021202926	24.86735198	5.937065173
-0.633880615	4.934187395	9.95835491	13.04728409	1.627050973	25.74292024	7.725672257
0.803972771	-0.858380615	1.714258036	4.575030664	0.51465509	11.46246673	2.589758655
2.278326139	3.475350384	13.96262125	10.96613912	2.506052575	24.86649795	4.317393721
0.223282423	-0.4842981	1.913326388	4.418153718	5.233176231	19.40222634	5.505097497
1.596121108	-0.14343861	4.836262864	6.306907323	0.800099995	13.98443333	2.604636116
0.681884139	3.613465679	10.23969712	11.34103241	4.513212581	27.37506422	6.069837463
2.061561775	0.804800394	8.093545463	7.263271747	2.272015425	21.7280543	4.859533794
1.012405638	1.841207139	7.123790435	8.099070579	3.586165165	20.46668033	4.061214505
0.255546952	-0.022389318	2.80713838	6.070941005	3.042916478	12.5997729	1.573010587
-0.106030624	2.017426778	5.032005768	8.783392178	1.68075185	23.3876462	8.848904374
1.766556191	-0.127626716	4.54844173	5.503155524	4.534831063	19.80414478	4.401772759
0.364389655	6.654054616	15.83992459	15.97346797	5.832464303	32.28509134	6.554658329
0.447249253	0.259931241	3.978783769	6.126009301	2.267488729	20.35345555	6.477238608
0.487750478	-1.128744456	0.364021698	4.022821508	3.189502207	17.78613064	5.106338668
2.765308821	1.66559838	11.36062334	7.797640353	3.828205341	23.02107776	3.177786712
-1.233537169	1.933326019	3.415327584	9.221710528	1.765265923	18.83787211	6.660543911
0.347661269	-3.46887936	-5.171002687	0.967250807	4.718297763	9.924891588	2.129424442
0.673705234	-2.007809853	-0.224962643	3.05257337	1.090714763	10.74544962	3.16779651
0.174551262	5.013870496	12.50636762	13.72329816	8.071550335	34.18713331	7.521564116
0.788227596	0.653836467	4.721750249	7.196270723	5.89395622	22.36027926	4.511906872
1.285364103	6.478303366	17.17846496	16.0521131	3.248509412	30.65066727	6.064683966
0.137295463	3.755531445	10.22739585	11.72032676	1.74515561	19.31699091	4.139299103
2.610264917	-0.32809631	7.858884665	5.710456685	3.807802772	17.89649453	1.871070401
0.341458391	4.385640777	10.78243946	12.60097845	4.656589049	22.37945473	2.849745792
-0.307947356	4.578409737	10.01623447	13.10474924	-1.44284777	18.21838856	4.293229
0.56504959	6.862651887	16.43686692	15.67960468	5.029734217	32.01545791	6.183403791
1.617447632	5.509043462	17.50168912	14.19860492	1.754933288	30.03437148	7.639214072
0.229106796	2.923544487	8.201867945	10.3951039	5.763860804	21.18728295	3.740824305
0.621923717	4.665153611	12.81042838	12.67153571	-0.342522542	24.50927471	7.506757344
2.437214448	-1.102379775	5.243113914	4.272343172	3.566553089	19.4603918	6.285833246
0.520844289	2.439559877	8.764276984	9.38229354	5.551815141	25.0393828	5.757622511
1.977129654	4.829112125	15.8278463	13.06804022	3.528612316	31.25902862	7.260164671
2.359705771	4.283094718	15.72429393	12.39294913	-0.578929837	18.25682214	1.425919388
1.284054706	7.426972671	18.78991651	17.1643738	5.838769464	38.22556629	8.498435651
0.58203736	0.749291316	5.240516653	6.789522218	5.461389246	23.8891937	6.672200408
2.234626263	1.957446569	10.09532134	8.662081515	6.03842023	21.66510882	2.023167497
1.451174883	6.119460075	17.30705625	14.99668514	0.425850825	24.93366213	4.12480807
2.813321646	1.648418826	11.24747505	8.624880308	4.596507487	30.41893557	6.822430525
0.681939372	2.949726033	8.770386295	10.40167533	2.537736349	21.12997758	4.088265924
0.856559915	7.203322163	18.31144625	17.29111131	6.638166717	34.11123439	6.359211149
1.952326784	3.660870574	13.17290455	11.38694109	5.634886387	29.90599445	5.405718068
1.368483627	4.081794168	12.83705232	12.10465909	4.403185279	27.23574524	5.506988023
1.53341687	2.501295417	9.377507988	9.885805267	3.040913337	22.35529257	4.4760688
1.396515313	4.064708566	13.58774257	12.54239469	5.231816456	28.6733807	4.171141657
1.410440719	-1.256301524	3.227280587	4.089433416	1.297879754	18.67051777	6.75499928
1.486892107	3.569693375	11.44045725	11.1758779	2.674433265	19.38746561	1.744014805
0.777882552	1.347764669	5.839446626	8.135209828	4.991812164	23.06295922	4.464648916
0.890319065	3.312211904	10.12091481	11.06297539	5.325112583	26.61293919	5.72342892
1.341079938	-2.077182808	1.547359054	2.727986956	4.112312793	11.97696107	3.720447471
1.36549703	3.649667384	11.28868423	11.165861	4.901302576	24.17792567	3.550676719
-0.17941874	3.770970143	9.338836403	11.58433319	4.207425311	22.98548765	5.367622408
1.037951509	-3.510347479	-3.449702961	0.561917322	3.382179975	13.08071698	4.095750696
0.001398223	5.472009357	12.34608236	14.1883676	3.899376005	24.60976822	3.837117893
1.924173324	3.909329692	12.91248221	12.25740749	0.202641399	25.57902344	5.599764837
-0.800804173	6.406725242	13.34708122	15.58943573	5.47312764	28.20166259	6.376717477
1.846967153	-0.270561136	4.795789055	6.10241113	2.822919156	27.27485687	8.780966192
1.379697883	1.06867611	6.809336111	7.083832194	4.597817185	22.617776	6.705625025
-0.516997019	-0.181219195	1.409171321	5.199761627	-1.956939262	7.859453076	3.896630225
3.667251664	4.953128823	19.65754838	13.31833594	5.008066516	31.78321367	3.903177999
0.190791487	-1.843073943	-1.017023532	3.179031156	3.177752538	16.45137784	6.933532778
0.567943772	7.096300027	16.74496062	16.47932357	2.798745467	25.68295812	3.67703135
1.695617645	-0.776876637	3.325014192	5.249894482	2.030795591	19.82200105	5.918196507
-0.823632406	4.073758875	8.127807839	11.89878409	5.502822273	23.85857303	5.407119676
0.335880936	0.151604556	2.165813523	6.560999122	1.735738477	13.67096779	2.666024514
1.039735514	0.051822324	4.391843215	5.800409918	1.861765048	15.98522713	4.314756191
1.620657454	2.296343377	9.3524099	9.682964709	4.252065487	24.77730312	4.234753846
0.815709059	1.769012795	6.066123112	8.95596008	6.451802351	27.42729202	6.06503351
1.735056603	2.747953413	11.34966857	10.52000171	0.966263081	17.99874435	2.381243309
-0.68710459	0.836933238	2.445886147	7.1602764	3.357118226	20.09850785	6.919596511
0.004700966	4.496789078	11.65690751	12.80198809	3.021262106	24.11386955	4.414591006
1.774005685	2.866028623	11.26826799	9.991829523	3.94392103	24.00158817	3.362724836
2.037647716	10.6179785	26.72781418	21.76261623	2.089654525	40.18397595	7.02319568
2.046975248	2.943907862	12.31111798	10.3214157	0.87029916	24.69741594	6.213298733
1.695356292	5.659318067	16.29216579	14.19315287	4.105463194	30.14348946	5.736976885
-0.354684046	1.908956757	5.41223142	9.386433023	4.478841189	27.33272757	7.952168708
0.926789948	-0.488857857	3.313508262	5.080566549	3.242429018	15.47844706	3.414181506
1.763495069	4.280069459	13.47106888	12.75210013	2.981051065	31.66362942	8.562460928
1.348579892	-0.246624947	4.915827024	5.826929954	2.577446256	16.13943518	3.554110138
0.672785812	5.813132306	14.7402744	14.69850861	3.25052825	30.4386356	6.640724546
-0.387167965	2.739555273	6.552270437	9.766281684	6.40042654	23.36673318	5.829507682
2.386229307	3.256241844	12.36216582	10.8762315	1.636399264	25.03561674	4.502653209
0.529561348	3.170698664	10.10503911	10.97319896	4.872817418	32.60710643	9.931826509
1.254860072	3.936877435	12.15550152	11.55357604	2.677839673	24.17595379	6.201754041
1.799976532	5.499329788	16.26514341	14.0380269	0.61315502	19.9002988	2.092173585
-0.531570031	-1.115619509	-1.301925256	3.464345	6.072406644	14.80362647	3.235119412
0.924088779	0.969291654	6.881794234	7.400675426	6.827887086	24.49542713	4.991554522
0.989121588	-2.797527356	-1.771825317	1.574624246	2.977877307	13.23887814	4.738494203
2.072337334	5.82182833	17.70896142	14.59063545	6.265086757	34.02322554	5.846525352
0.93985179	-0.66261836	1.98996516	4.905329158	6.469678564	19.80332691	3.868877537
1.58615985	1.730188011	8.775258059	8.302229648	5.176409745	23.37579005	5.062419324
-0.005165316	3.857755074	10.64741386	11.96885381	4.352653128	19.69983358	2.700232651
1.281591227	1.623344793	8.884000716	8.582733209	4.816665567	28.0043783	8.074010127
-0.430266498	6.27315281	14.04541951	15.67800269	4.296415921	26.38264385	5.063946399
2.412351229	5.897799009	18.04201135	14.74421237	6.40665717	33.20561162	4.820035565
2.878239501	-3.20293008	1.236956959	1.729035724	2.597812991	20.96231765	6.333647168
0.988876597	0.442886969	5.482994485	6.75396051	4.738015032	17.39751484	2.84474388
0.520060454	6.389190266	15.20653629	15.50742975	4.375426379	28.85187657	5.112993858
-0.300701374	8.883522114	18.77887801	18.23321842	4.06777224	32.48803973	6.766786763
1.774598568	-3.991280136	-2.542483719	0.138814671	5.723874645	22.8592429	8.191934289
-0.328982736	2.281342562	6.548559619	9.115216282	0.683325185	22.35376242	8.312575715
1.572683909	1.583485343	8.442032052	8.793691149	6.626168978	22.20872429	2.661343424
1.091748473	4.750411311	14.17554651	12.87396218	4.937531624	26.67299458	4.134320588
0.667032566	7.265357161	18.55578287	16.90598742	2.734761387	28.29184747	4.846367701
1.647965311	6.334853689	18.4112362	15.52508568	-1.417983623	27.28744574	5.193806807
1.275826365	0.278907994	4.418186706	6.730021088	2.748886435	24.46767575	6.750358352
1.470933131	4.579831636	13.05169825	12.6970687	3.136004087	24.377798	3.613023243
1.046044526	3.373693825	11.06952029	11.49080238	5.05514425	23.22051928	3.934963034
-1.817404878	4.821153973	8.413369888	13.04653205	5.9249524	23.53174428	5.716978387
2.402156068	5.673308253	19.08794112	14.35085451	1.92034345	29.6246939	5.975911993
-0.094049695	3.563039741	9.359320552	11.85137402	4.323864381	20.5948972	2.973374448
-1.385072756	2.003271494	3.500110385	8.739076591	4.311885929	19.57248924	6.323209803
2.020087554	1.681091771	8.907983702	8.507510582	4.244769962	27.58287039	8.033999639
-0.314533904	1.309889347	3.772291107	7.767081177	5.793278439	24.54561392	7.519289208
0.174116163	0.770332431	4.896364797	6.982134233	-2.020488482	12.17053124	5.023299487
-0.510157314	3.343387501	7.617630896	10.66188208	2.435113594	19.05725302	3.756002169
0.535144745	5.676829206	14.92822951	14.14264569	3.747406757	21.80097328	2.512666402
2.021519739	0.171731593	6.54882098	6.395870961	5.834778689	23.19133396	5.21254602
0.181664218	6.068405883	14.36270363	15.85915123	5.321058557	30.54682864	6.069626235
1.125575757	1.914824223	8.107912775	8.570886071	6.713621332	26.84343678	7.042318936
0.966870249	-0.376371175	3.462346889	5.581165815	5.805384974	22.33879557	5.311718496
0.875076088	1.154072897	5.89946295	7.921451687	5.270692165	22.32126373	4.53087167
1.83850586	3.931855237	13.72282163	11.94751942	1.45217141	23.28175122	4.436139155
2.007999105	0.971295177	8.516765354	7.849650182	1.778209897	17.72813122	3.114478165
0.207206374	6.305022312	16.22743378	15.37241973	4.360622586	29.90216132	6.60194235
0.649130437	4.941107022	13.395185	12.94590154	6.289000874	30.13505772	6.275505689
-0.641218727	4.538877917	9.391295457	12.71601696	6.162349876	26.67659221	6.759576719
0.280955834	3.880271053	10.622671	12.00083752	1.540350323	22.22435941	5.69384956
0.353456761	-1.184788876	0.764552769	4.326355409	0.815964426	15.41604749	5.760471
3.058453885	3.284019747	14.47954956	10.87755388	8.506005626	31.19772891	3.977928405
1.691389273	5.007131982	15.38466849	13.89607904	4.94908975	27.99492347	3.733125124
3.637693499	1.481913355	12.63372281	8.17357101	1.446104188	25.98836481	5.468728529
0.104021399	-1.019820795	0.016186663	4.293417982	5.054456362	22.70590791	7.680542941
1.079521653	-3.824300866	-4.128551878	0.307076602	2.658616267	8.247093784	2.909802117
-1.562564386	0.537909747	1.380512456	6.996729042	2.91169579	14.42849461	6.05675276
0.340528197	2.068457605	6.864844426	9.243325279	3.269819741	27.44543262	9.028981276
-0.225127839	6.296299939	14.31352825	15.87444496	3.4593307	27.64279273	5.404598018
-0.678506749	9.545764317	19.35562712	20.50342507	0.847947061	27.55509563	4.799498623
0.806993219	1.801260336	6.941377612	8.202997846	0.766285546	19.29977127	4.755485845
1.3233489	2.863079145	10.15078826	10.38825026	1.345137091	26.88635966	7.706294741
0.777308861	4.205779509	11.85026689	12.36680464	4.954454335	21.9791227	3.204066091
0.137668364	-5.040188496	-7.838577662	-2.042381855	3.5935819	10.80625495	4.893489016
0.349936598	-1.639252597	-0.91970616	3.453803334	4.374890936	15.86030525	5.301411715
0.574514115	1.841570495	7.358453197	9.066518547	5.026819535	24.49456383	5.781633549
-0.437087779	1.073695768	3.439132198	7.236958446	1.546394112	12.95329435	3.530401679
3.839159683	-1.554840052	7.601248704	3.329590036	4.42755699	20.09635744	3.489803582
2.997517403	1.4855569	10.87514334	7.959357293	5.097551215	24.98026392	4.615347764
1.574639551	2.849201582	11.17754366	10.21079977	1.272038491	23.25175824	6.636822917
0.235858515	2.17073188	7.24716998	9.603587833	3.133980724	21.15472061	5.641349164
1.640389343	-4.324698865	-3.091021208	-0.276515651	3.684121272	17.16175422	7.304893225
-0.696517828	1.250348892	2.903062158	7.920856613	3.599395736	17.90011568	4.49248323
2.014401929	6.106733514	18.68017201	15.10521082	3.169353175	29.91313263	5.220477754
1.530059442	-2.674404832	0.648265707	2.024925538	8.213940604	24.12654536	6.480089847
-0.191096303	-0.305058123	1.757389552	5.606778656	1.070924653	15.05930484	5.708095644
0.086836941	7.068690428	17.15067549	16.79445065	4.977212797	38.79773372	10.72307947
2.310471023	0.77547402	8.833129392	7.418065453	2.997174958	21.09734159	4.632856277
1.177975174	1.574396331	7.513611194	8.172683568	3.649627332	23.53962435	5.275662861
1.358943946	-0.881475062	2.797631956	5.116627437	2.408547861	15.82558054	3.968769857
0.751940076	2.254459564	6.576179939	8.934692926	2.234952048	21.50702769	5.592445434
1.456107463	4.661733373	14.67875524	12.97929376	2.607120037	25.18026919	4.496670997
0.522244067	0.396413057	3.363427601	6.599079309	3.251364844	19.80749921	5.963158857
-1.069172033	6.631393948	14.09679135	15.81627602	5.307865774	26.78498815	4.47195287
-0.064059304	-0.277161963	0.827821872	5.529337096	5.549483364	18.71846207	5.523429499
-0.887579106	2.328204098	4.40851905	9.094411901	7.34002762	20.51903901	4.591317362
0.87327221	3.425256486	10.71735911	11.17002425	1.797766507	28.04705809	8.865694657
1.086692759	1.066828127	6.155800977	8.160964741	3.420139365	24.5311246	7.523674925
2.11290552	-2.092825678	2.701752961	2.533210288	3.9246692	14.12653613	2.46431773
-0.497250468	4.217220133	10.07990297	12.40606326	4.132302846	25.32190466	6.599884205
1.575509609	5.790603734	17.12890922	14.49594606	4.92787128	35.37238169	8.620247292
1.020961114	0.155488634	4.271028512	6.362223606	6.615116894	27.03128436	6.893341979
0.868125449	3.122252072	10.08571321	10.83697599	1.931223347	19.26429942	3.106761851
1.827293315	-0.068893189	5.483521452	5.943483242	4.057543771	21.6244258	5.961973034
1.255901803	5.437026919	15.00004057	13.84241868	4.233358206	21.91954772	0.846773968
2.92911757	-0.814038598	6.014408306	4.80730808	3.450463982	21.27971026	5.076306903
0.778170719	-1.037407523	2.444995168	4.236088088	4.266872366	16.75713382	3.06916879
1.323022171	5.799181607	16.71218482	14.88143934	6.514160226	31.60477314	5.364483783
1.321353466	1.340620042	7.122568963	7.499741595	4.205714825	19.43706488	3.29304863
0.948526465	2.945581529	9.944993915	9.855601485	0.517080659	18.53960229	3.938617908
2.029134565	2.63385686	10.73413959	9.892918705	2.067588745	24.90088219	5.584213947
1.38949551	5.205059559	15.28763817	13.28531126	4.930578394	31.23850714	7.613749433
0.864437088	0.741240241	5.050282596	8.179432007	5.111263266	21.98092304	5.168880105
0.89332565	-2.138257106	-0.590238896	3.097341637	1.968603469	18.71659991	8.230346691
1.322060863	-2.157113788	0.261852131	2.319840555	3.041152215	13.21963712	2.962274386
1.633292971	-1.370202541	1.836971189	3.94774056	4.421525751	23.70248405	7.418263367
1.859512281	-2.141735665	2.448528912	3.184340796	2.829693685	14.36808906	3.140531366
1.145223903	1.436242167	6.587982039	7.855623814	-0.851521051	23.65940636	9.38925873
3.095097108	-2.323611964	4.380116385	2.695197856	0.712402424	17.42936874	4.995164667
2.611957122	1.28394981	9.86647257	7.970692709	4.218258392	25.36729981	5.571492747
-0.063204704	-4.119041461	-6.37364684	-0.302041796	5.08969186	17.45183452	7.909482529
0.426424976	4.06635502	10.13216891	12.02797456	3.454336709	23.73729556	5.247259789
0.955963409	11.45242667	26.59203343	22.66901493	4.09534725	37.3680621	5.919586342
